timestamp_s,v_gt,h_gt,w_gnss,w_gyro_corr,w_snet,y_w_m030,nis_m030,actual_gate_applied,head_err_m028,head_err_m029,head_err_m030,pos_err_m030,w_gnss_degs,w_gyro_degs,w_snet_degs,y_w_degs
308.2,10.902589641434254,247.88067729083662,0.016775201808138185,-0.03386547147918446,-0.03134194761514664,0.00252352386403782,0.05191536882388072,ACCEPTED_FULL,16.095081754753153,59.46459276432893,33.245086168477485,124.72871191976539,0.9611482640865453,-1.9403485869779304,-1.795761320068018,0.14458726690991247
308.3,10.9304780876494,247.98027888446217,0.017135293927574402,0.027212024178070268,-0.04425891488790512,-0.07147093906597539,42.76614305996282,REJECTED_OUTLIER,16.21776990325793,59.78291677927476,33.17959509004663,125.03181797247692,0.9817800227661614,1.5591341374113794,-2.5358490289056883,-4.094983166317068
308.4,10.958366533864531,248.07988047808763,0.01734954873863792,-0.0007678504190121727,-0.04926956444978714,-0.04850171403077497,19.536565960724417,REJECTED_OUTLIER,16.21739925278908,60.14116938632975,33.27358509537086,125.32810533520848,0.9940559191804739,-0.04399458830674932,-2.822938101420603,-2.778943513113854
308.5,10.986254980079678,248.17948207171315,0.01738375748998422,-0.022323749361746574,-0.05376843363046646,-0.03144468426871989,8.14605078642764,ACCEPTED_INFLATED,16.107594076112775,60.536416298626904,33.56975154691867,125.64015018966374,0.9960159362550293,-1.279056621335944,-3.0807043180550067,-1.8016476967190629
308.6,11.014143426294824,248.27908366533867,0.01738375748998422,-0.016065793491361613,-0.06720206886529922,-0.05113627537393761,21.456943462158417,REJECTED_OUTLIER,16.046172371761912,61.000536122820904,33.75458088614039,125.92830006286736,0.9960159362550293,-0.9205021615837681,-3.8503949205291588,-2.9298927589453907
308.7,11.042031872509956,248.37868525896414,0.01738375748998333,-0.24817931443555763,-0.08102228492498398,0.16715702951057365,227.46765722181374,REJECTED_OUTLIER,14.718727498112287,61.65630327429645,35.28192694867499,126.33517035425616,0.9960159362549783,-14.21962727960764,-4.642234972708016,9.577392306899624
308.8,11.069920318725103,248.47828685258966,0.017383757489982443,-0.07690804640853788,-0.08225814253091812,-0.0053500961223802435,0.23120295514790767,ACCEPTED_FULL,14.397645218908025,62.22600294681817,35.93428563744675,126.72667068567398,0.9960159362549275,-4.406506469805489,-4.7130443976071845,-0.30653792780169514
308.9,11.097808764940233,248.57788844621513,0.0164574485080502,-0.12596416232551466,-0.08031148463487625,0.04565267769063841,17.339014715810375,REJECTED_OUTLIER,13.849313291535339,62.80438260700299,36.74774266448773,127.1146920185932,0.9429423410651498,-7.217214871152799,-4.6015091160081685,2.6157057551446306
309.0,11.12569721115538,248.67749003984065,0.014328140848284043,0.05086326148114565,-0.08004266768693924,-0.13090592916808488,141.42098401419162,REJECTED_OUTLIER,14.22694771927766,63.29470634336309,36.551124188426684,127.47647989519892,0.8209419988756709,2.9142502151399743,-4.586107039429789,-7.500357254569764
309.1,11.153585657370527,248.77709163346617,0.011922143492615334,0.06012981372738228,-0.0676097646355629,-0.12773957836294517,133.5943144418755,REJECTED_OUTLIER,14.57736836754566,63.72190147480845,36.30787315747105,127.83238343934941,0.6830885048762173,3.4451845494868056,-3.873754167490602,-7.318938716977407
309.2,11.179683026584867,248.82361963190186,0.009516146136946624,-0.08897581342756614,-0.07618168741464615,0.012794126012919987,1.3296603719267814,ACCEPTED_FULL,14.197224295784906,64.21550645774519,36.59275614300901,128.13957475772582,0.5452350108767638,-5.097938588142979,-4.364889165044124,0.7330494230988547
309.3,11.20524539877301,248.85429447852763,0.007110148781277914,-0.0764938223538787,-0.0719555988907814,0.004538223463097291,0.17199547976930238,ACCEPTED_FULL,13.928643412946286,64.6640575534031,36.97319000550149,128.4920432383387,0.40738151687731033,-4.382773179700721,-4.122752128778002,0.26002105092271927
309.4,11.23080777096114,248.88496932515338,0.005630460407540561,-0.002352145579129293,-0.0747949555516243,-0.072442809972495,44.67599999811756,REJECTED_OUTLIER,14.030010902514135,65.08797803869203,37.01253465940101,128.83441282423948,0.3226016180675836,-0.1347680144844633,-4.285435281976659,-4.150667267492195
