timestamp_s,is_outage,gyro_z_raw,w_m,w_gyro_corr,bw_m030,w_snet,v_snet,prob_stat,a_long,a_lat,j_long,v_gt,h_gt,w_gnss,kinematic_yaw_rate,kin_residual_gyro,kin_residual_snet,y_w_m030,nis_m030,gate_status_m030,actual_gate_applied,anchor_src_m030,east_gt,north_gt,east_m028,north_m028,heading_m028,east_m029,north_m029,heading_m029,east_m030,north_m030,heading_m030,pos_err_m028,head_err_m028,pos_err_m029,head_err_m029,pos_err_m030,head_err_m030
108.1,False,0.0289230890045372,0.0523586520839205,0.009600369996699928,0.04275828208722057,-0.043272942304611206,6.242585182189941,0.0021220187190920115,-1.3119739280329077,0.8080081908398445,-3.7303175767389,6.998815789473684,254.3918016194332,0.004033510136049578,0.11726542029304116,0.7418575935619617,1.1061770093755232,-0.052873312301311134,20.318672923267545,REJECTED_OUTLIER,GNSS_ACTIVE,GNSS_COURSE,-470.8959842675856,214.7824079684199,-479.360322382305,214.26563337050538,252.44091836029466,-479.3833721420046,214.40467745898445,252.34354934112872,-479.353816043225,214.24668475934217,252.43621708148277,8.480098802805378,1.9508832591385499,8.49578914925462,2.0482522783044885,8.4747812775174,1.9555845379504433
108.2,False,-0.0575793085831924,-0.0341437455038091,-0.06820311105619016,0.03405936555238106,-0.06096334010362625,6.954977989196777,0.0009698772337287664,-1.0108912551050733,0.3528528923094228,3.010826729278344,7.003636363636364,254.35454545454544,-0.0008898251796605194,0.05141292841863761,0.8209387559412145,0.7712513679856225,0.007239770952563909,0.40403395480787274,ACCEPTED_FULL,GYRO_FALLBACK,GNSS_COURSE,-471.57931850632957,214.60626833041565,-480.0184646935741,214.0641550129917,252.09604728733004,-480.04120785680124,214.20248612985253,252.00032565341058,-480.0119999959244,214.04517000079875,252.0907881759027,8.456540381185,2.258498167215407,8.471517658903709,2.3542198011348603,8.451328205699614,2.2637572786427427
108.3,False,-0.016812229916175,0.0066233331632082,-0.027156572333206404,0.0337799054964146,-0.09533526748418808,7.673394203186035,0.0005613045650534332,-0.592963028019805,-0.4093936840342682,4.179282270852682,7.007632367632367,254.3045954045954,-0.005813160495370617,-0.05924778819801313,0.22174568009397452,0.24935928482428898,-0.06817869515098168,35.64491926778307,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-472.26243142870226,214.43022561921035,-480.68940876130824,213.85243604271946,251.9658070271714,-480.71170838800396,213.98986638260428,251.8709045642441,-480.6829848336992,213.83339010302066,251.95992993256203,8.446761968882313,2.3387883774240095,8.460744493970424,2.4336908403512894,8.441678285731527,2.3446654720333697
108.4,False,0.0476241329627453,0.0710596960421286,0.03743872089088882,0.033620975151239775,-0.10044165700674057,7.631492614746094,0.0005421136738732457,-0.3097277628012049,-0.4285273675233552,2.832352652186001,7.011628371628372,254.25464535464536,-0.00849637824243299,-0.061348849875651326,0.6900402816094875,0.27306685883988735,-0.13788037789762939,144.87118746105446,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-472.94554435107506,214.25418290800502,-481.366626281404,213.63663144179375,252.1874461747779,-481.3884115839629,213.77308321473706,252.09301455235294,-481.36024438000493,213.61750696629377,252.1809241091472,8.443695321998108,2.0671991798674583,8.456563369775816,2.1616308022924215,8.438751852710581,2.073721245498149
108.5,False,-0.0050455975367657,0.0183899655426174,-0.015187431607857137,0.03357739715047454,-0.1183856949210167,8.134469032287598,0.0003997767635155469,-1.309480138084427,0.2663963107138032,-9.99752375283222,7.015624375624376,254.20469530469532,-0.008717928331639868,0.03823917138206471,0.37220079348167456,1.0911399238309194,-0.10319826331315955,80.61464532213502,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-473.62865727344774,214.0781401967997,-482.0441083017855,213.41942170899324,252.10615958196848,-482.0653482530291,213.55486240429272,252.01205078758906,-482.0377691452341,213.40020614300806,252.09897936931287,8.441192217721929,2.0985357227268366,8.452903307922073,2.1926445171062596,8.436394790045613,2.105715935382449
108.6,False,0.0014540499592493,0.0248896130386326,-0.00865195362149843,0.03354156666013103,-0.1198982372879982,8.172856330871582,0.0004105370899196714,-1.1323243739735365,0.2362553247897977,1.7715576411089051,7.019620379620379,254.15474525474525,-0.008717928331639868,0.03372651891611122,0.29686253177720257,1.0761462445333287,-0.11124628366649977,93.03771023162426,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-474.31177019582043,213.9020974855944,-482.7394858667198,213.1953961592436,252.06122531811096,-482.76015273348105,213.32977353222935,251.96738262311715,-482.7331884918888,213.17607738937974,252.05338222830815,8.45729378667839,2.0935199366342943,8.467745993488721,2.1873626316281047,8.452655872414484,2.101363026437099
108.7,False,0.0345251733683022,0.0579607364476855,0.02444736887160892,0.03351336757607658,-0.11188773065805435,7.627651214599609,0.000740505987778306,-1.1541978291850772,0.8077848445583854,-0.2187345521154071,7.023616383616384,254.1047952047952,-0.008717928331640756,0.11527749241479922,0.6364746117442054,1.591816585918539,-0.13633509952966327,138.77530521206498,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-474.99488311819323,213.72605477438904,-483.4240287985688,212.9753450482444,252.20178790876616,-483.4441242729985,213.10867705162363,252.10816464681406,-483.4177726358839,212.95591444381603,252.19327905848826,8.462509201999296,1.9030072960290454,8.471766719204588,1.996630557981149,8.458024825927081,1.9115161463069512
108.8,False,-0.0363211651855849,-0.0128856021062016,-0.04640115848550969,0.033515556379308094,-0.09960407763719559,6.798212051391602,0.001449935371056199,-1.2331678669105803,0.4609235059581992,-0.7897003772550315,7.027612387612388,254.05484515484517,-0.008717928331640756,0.06638337632373761,0.7831033322050813,1.1525102135757241,-0.053202919151685894,20.988164168781648,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-475.6779960405659,213.55001206318374,-484.07986984490236,212.76302543113167,251.94035724221595,-484.09941100668135,212.89536674956236,251.84692151757307,-484.07365226710334,212.7434774559946,251.93118005727945,8.438651040481746,2.1144879126292153,8.446821326283603,2.2079236372721027,8.434307413581179,2.12366509756572
108.9,False,-0.0337973380681203,-0.010361774988737,-0.043846827056159665,0.033485052067422666,-0.1019597128033638,7.960212707519531,0.0005719697801396251,-0.9416257247801444,0.6044248418572121,2.9154214213043605,7.031608391608392,254.0048951048951,-0.007825109505187555,0.0863290199980833,0.911414444078438,1.3182865686363208,-0.058112885747204135,24.86833267984696,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-476.3611089629387,213.37396935197842,-484.77942764342737,212.53426313511662,251.69650988537902,-484.79838874457175,212.66552529385893,251.60326490009464,-484.7732420660155,212.51458502778232,251.6866656403779,8.460094321986048,2.308385219516083,8.466970124964329,2.4016302048004547,8.455916553547224,2.318229464517202
109.0,False,-0.0262748737216216,-0.0028393106422383,-0.036272285695898444,0.03343297505366014,-0.0900932028889656,7.8990583419799805,0.00065755401737988,-1.1856895953573665,0.2771661099880744,-2.44063870577222,7.035604395604396,253.95494505494506,-0.005940269760452921,0.03965142447698967,0.5307118138137319,0.9069236259025877,-0.05382091719306716,21.18576063663344,REJECTED_OUTLIER,GYRO_FALLBACK,GNSS_COURSE,-477.04422188531146,213.1979266407731,-485.45904471888497,212.30978543733934,251.49675771015666,-485.4774421819972,212.44000750810042,251.40369033426538,-485.4528866160602,212.28997200791568,251.48624798166534,8.461562392233887,2.4581873447883993,8.467210047241297,2.5512547206796796,8.457542442664122,2.4686970732797135
